window_id,side,first_touch_time,entry_time,entry_price,spike_min,spike_max,exit_reason,exit_time,exit_price,pnl_per_share,pnl_invested,winner_at_settle,time_held,sl_triggered,tp_triggered,dynamic_sl_level
25_10_30_23_45_00_00,UP,2939.259,2949.259,93,91,93,TAKE_PROFIT,3133.869,97,0.04,0.043,UP,184.61,False,True,86
25_10_31_00_15_00_30,DOWN,1371.276,1381.276,91,88,97,STOP_LOSS,1393.377,85,-0.06,-0.0659,DOWN,12.1,True,False,86
25_10_31_01_00_01_15,UP,382.669,392.669,92,90,94,TAKE_PROFIT,431.185,97,0.05,0.0543,UP,38.52,False,True,86
25_10_31_01_30_01_45,DOWN,2029.083,2039.083,91,90,94,STOP_LOSS,2136.817,84,-0.07,-0.0769,DOWN,97.73,True,False,86
25_10_31_02_00_02_15,DOWN,365.975,375.975,91,91,94,STOP_LOSS,422.838,85,-0.06,-0.0659,DOWN,46.86,True,False,86
25_10_31_03_15_03_30,UP,1685.337,1695.337,91,90,98,TAKE_PROFIT,1699.916,97,0.06,0.0659,UP,4.58,False,True,86
25_10_31_04_00_04_15,UP,559.21,569.21,91,92,97,TAKE_PROFIT,569.689,97,0.06,0.0659,UP,0.48,False,True,86
25_10_31_04_15_04_30,UP,1329.681,1339.681,92,91,97,TAKE_PROFIT,1347.238,97,0.05,0.0543,UP,7.56,False,True,86
25_10_31_04_30_04_45,UP,2426.492,2436.492,91,91,97,TAKE_PROFIT,2440.807,97,0.06,0.0659,UP,4.31,False,True,86
25_10_31_04_45_05_00,UP,3479.081,3489.081,91,93,96,TAKE_PROFIT,3537.623,97,0.06,0.0659,UP,48.54,False,True,86
25_10_31_07_30_07_45,DOWN,2276.82,2286.82,91,92,93,TAKE_PROFIT,2578.97,97,0.06,0.0659,DOWN,292.15,False,True,86
25_10_31_10_00_10_15,DOWN,820.781,830.781,92,89,95,TAKE_PROFIT,833.967,97,0.05,0.0543,DOWN,3.19,False,True,86
25_10_31_10_30_10_45,UP,2391.278,2401.278,91,89,93,TAKE_PROFIT,2462.429,97,0.06,0.0659,UP,61.15,False,True,86
25_10_31_11_00_11_15,DOWN,441.85,451.85,91,90,94,TAKE_PROFIT,536.403,97,0.06,0.0659,DOWN,84.55,False,True,86
25_10_31_11_30_11_45,UP,2541.695,2551.695,91,89,97,TAKE_PROFIT,2558.859,97,0.06,0.0659,UP,7.16,False,True,86
25_10_31_11_45_12_00,UP,2886.631,2896.631,91,89,96,TAKE_PROFIT,2968.437,97,0.06,0.0659,UP,71.81,False,True,86
25_10_31_12_00_12_15,DOWN,669.899,679.899,91,91,94,TAKE_PROFIT,711.942,97,0.06,0.0659,DOWN,32.04,False,True,86
25_10_31_12_30_12_45,DOWN,2323.156,2333.156,93,88,93,TAKE_PROFIT,2368.438,97,0.04,0.043,DOWN,35.28,False,True,86
25_10_31_12_45_13_00,DOWN,3430.759,3440.759,92,89,94,TAKE_PROFIT,3487.513,97,0.05,0.0543,DOWN,46.75,False,True,86
25_10_31_14_00_14_15,UP,626.336,636.336,93,88,95,TAKE_PROFIT,641.167,97,0.04,0.043,DOWN,4.83,False,True,86
25_10_31_14_15_14_30,DOWN,1707.435,1717.435,91,88,94,TAKE_PROFIT,1721.013,97,0.06,0.0659,DOWN,3.58,False,True,86
25_10_31_14_45_15_00,UP,3214.525,3224.525,93,92,96,TAKE_PROFIT,3224.656,97,0.04,0.043,UP,0.13,False,True,86
25_10_31_15_45_16_00,DOWN,3336.041,3346.041,91,90,94,TAKE_PROFIT,3351.141,97,0.06,0.0659,DOWN,5.1,False,True,86
25_10_31_16_30_16_45,DOWN,2450.458,2460.458,91,90,94,TAKE_PROFIT,2471.282,97,0.06,0.0659,DOWN,10.82,False,True,86
25_10_31_16_45_17_00,DOWN,3014.68,3024.68,91,88,94,TAKE_PROFIT,3033.2,97,0.06,0.0659,DOWN,8.52,False,True,86
25_10_31_17_15_17_30,UP,1624.329,1634.329,91,90,94,STOP_LOSS,1645.341,85,-0.06,-0.0659,UP,11.01,True,False,86
25_10_31_19_15_19_30,UP,1217.997,1227.997,91,91,93,TAKE_PROFIT,1397.085,97,0.06,0.0659,UP,169.09,False,True,86
25_10_31_22_00_22_15,UP,609.33,619.33,91,91,93,STOP_LOSS,624.207,84,-0.07,-0.0769,UP,4.88,True,False,86
25_10_31_22_45_23_00,DOWN,3542.704,3552.704,93,88,97,TAKE_PROFIT,3553.63,97,0.04,0.043,DOWN,0.93,False,True,86
25_11_01_03_15_03_30,UP,1112.195,1122.195,91,90,93,TAKE_PROFIT,1164.765,97,0.06,0.0659,UP,42.57,False,True,86
25_11_01_03_30_03_45,UP,2254.16,2264.16,93,89,95,STOP_LOSS,2359.785,85,-0.08,-0.086,UP,95.62,True,False,86
25_11_01_03_45_04_00,UP,3435.991,3445.991,93,92,94,TAKE_PROFIT,3449.81,97,0.04,0.043,UP,3.82,False,True,86
25_11_01_04_00_04_15,UP,370.568,380.568,91,88,94,TAKE_PROFIT,429.067,97,0.06,0.0659,UP,48.5,False,True,86
25_11_01_04_15_04_30,UP,1578.291,1588.291,91,89,96,TAKE_PROFIT,1612.643,97,0.06,0.0659,UP,24.35,False,True,86
25_11_01_05_30_05_45,UP,2179.861,2189.861,91,89,94,TAKE_PROFIT,2235.861,97,0.06,0.0659,UP,46.0,False,True,86
25_11_01_06_00_06_15,DOWN,500.891,510.891,91,91,94,TAKE_PROFIT,527.476,97,0.06,0.0659,DOWN,16.58,False,True,86
25_11_01_06_30_06_45,UP,2042.779,2052.779,91,90,95,TAKE_PROFIT,2080.851,97,0.06,0.0659,UP,28.07,False,True,86
25_11_01_07_00_07_15,UP,387.611,397.611,93,91,95,TAKE_PROFIT,522.99,97,0.04,0.043,UP,125.38,False,True,86
25_11_01_08_45_09_00,UP,3128.246,3138.246,91,90,93,STOP_LOSS,3192.096,85,-0.06,-0.0659,UP,53.85,True,False,86
25_11_01_09_15_09_30,DOWN,1414.815,1424.815,93,92,97,TAKE_PROFIT,1426.771,97,0.04,0.043,DOWN,1.96,False,True,86
25_11_01_11_15_11_30,DOWN,1363.923,1373.923,91,90,93,TAKE_PROFIT,1425.292,97,0.06,0.0659,DOWN,51.37,False,True,86
25_11_01_13_30_13_45,DOWN,2341.56,2351.56,91,88,93,TAKE_PROFIT,2365.343,97,0.06,0.0659,DOWN,13.78,False,True,86
25_11_01_14_00_14_15,DOWN,588.796,598.796,91,90,96,TAKE_PROFIT,621.819,97,0.06,0.0659,DOWN,23.02,False,True,86
25_11_01_14_45_15_00,UP,3595.959,3605.959,91,96,96,SETTLEMENT_WIN,3599.695,100,0.09,0.0989,UP,-6.26,False,False,86
25_11_01_16_00_16_15,UP,369.158,379.158,92,91,93,STOP_LOSS,385.254,83,-0.09,-0.0978,DOWN,6.1,True,False,86
25_11_01_16_15_16_30,UP,1527.657,1537.657,91,90,98,TAKE_PROFIT,1538.336,97,0.06,0.0659,DOWN,0.68,False,True,86
25_11_01_17_00_17_15,DOWN,385.15,395.15,91,90,93,TAKE_PROFIT,421.462,97,0.06,0.0659,DOWN,26.31,False,True,86
25_11_01_17_30_17_45,UP,2297.044,2307.044,91,90,95,TAKE_PROFIT,2308.963,97,0.06,0.0659,UP,1.92,False,True,86
25_11_01_17_45_18_00,DOWN,3278.474,3288.474,91,89,93,TAKE_PROFIT,3366.36,97,0.06,0.0659,DOWN,77.89,False,True,86
25_11_01_21_30_21_45,DOWN,2221.063,2231.063,92,90,94,TAKE_PROFIT,2263.779,97,0.05,0.0543,DOWN,32.72,False,True,86
25_11_01_21_45_22_00,DOWN,2934.388,2944.388,91,88,93,TAKE_PROFIT,3171.342,97,0.06,0.0659,DOWN,226.95,False,True,86
25_11_01_22_45_23_00,UP,3433.084,3443.084,93,93,94,TAKE_PROFIT,3497.797,97,0.04,0.043,UP,54.71,False,True,86
25_11_01_23_00_23_15,DOWN,404.022,414.022,91,91,95,STOP_LOSS,431.326,80,-0.11,-0.1209,DOWN,17.3,True,False,86
25_11_01_23_30_23_45,DOWN,2226.239,2236.239,93,94,97,TAKE_PROFIT,2236.272,97,0.04,0.043,DOWN,0.03,False,True,86
25_11_02_01_15_01_30,UP,1563.055,1573.055,93,92,94,TAKE_PROFIT,1590.865,97,0.04,0.043,UP,17.81,False,True,86
25_11_02_03_15_03_30,DOWN,1547.058,1557.058,91,91,93,STOP_LOSS,1622.679,84,-0.07,-0.0769,DOWN,65.62,True,False,86
25_11_02_04_45_05_00,UP,3068.356,3078.356,91,89,95,STOP_LOSS,3173.868,85,-0.06,-0.0659,UP,95.51,True,False,86
25_11_02_05_15_05_30,DOWN,1343.361,1353.361,91,90,93,TAKE_PROFIT,1447.464,97,0.06,0.0659,DOWN,94.1,False,True,86
25_11_02_05_30_05_45,DOWN,2197.623,2207.623,92,90,95,TAKE_PROFIT,2217.86,97,0.05,0.0543,UP,10.24,False,True,86
25_11_02_05_45_06_00,UP,3423.019,3433.019,92,92,93,TAKE_PROFIT,3518.651,97,0.05,0.0543,UP,85.63,False,True,86
25_11_02_07_45_08_00,UP,3047.422,3057.422,91,90,95,TAKE_PROFIT,3063.696,97,0.06,0.0659,UP,6.27,False,True,86
25_11_02_09_00_09_15,UP,384.484,394.484,91,89,93,TAKE_PROFIT,448.039,97,0.06,0.0659,UP,53.56,False,True,86
25_11_02_09_45_10_00,UP,3386.954,3396.954,91,90,96,TAKE_PROFIT,3401.825,97,0.06,0.0659,UP,4.87,False,True,86
25_11_02_12_15_12_30,DOWN,1306.437,1316.437,92,91,95,TAKE_PROFIT,1331.033,97,0.05,0.0543,DOWN,14.6,False,True,86
25_11_02_12_30_12_45,DOWN,2258.949,2268.949,91,90,94,STOP_LOSS,2315.696,84,-0.07,-0.0769,DOWN,46.75,True,False,86
25_11_02_13_00_13_15,DOWN,380.656,390.656,91,90,93,TAKE_PROFIT,476.43,97,0.06,0.0659,DOWN,85.77,False,True,86
25_11_02_13_15_13_30,DOWN,1230.198,1240.198,91,90,93,TAKE_PROFIT,1339.842,97,0.06,0.0659,DOWN,99.64,False,True,86
25_11_02_15_00_15_15,DOWN,471.569,481.569,91,90,93,STOP_LOSS,555.816,85,-0.06,-0.0659,DOWN,74.25,True,False,86
25_11_02_15_45_16_00,DOWN,3462.512,3472.512,91,90,98,TAKE_PROFIT,3472.632,97,0.06,0.0659,DOWN,0.12,False,True,86
25_11_02_19_15_19_30,DOWN,1617.649,1627.649,91,94,94,TAKE_PROFIT,1638.798,97,0.06,0.0659,DOWN,11.15,False,True,86
25_11_02_20_00_20_15,DOWN,656.871,666.871,91,90,96,TAKE_PROFIT,675.869,97,0.06,0.0659,DOWN,9.0,False,True,86
25_11_02_21_00_21_15,DOWN,603.849,613.849,92,92,95,STOP_LOSS,683.116,85,-0.07,-0.0761,DOWN,69.27,True,False,86
25_11_02_22_15_22_30,UP,1699.658,1709.658,91,91,94,TAKE_PROFIT,1769.531,97,0.06,0.0659,UP,59.87,False,True,86
25_11_02_23_30_23_45,UP,2349.528,2359.528,92,90,97,TAKE_PROFIT,2360.042,97,0.05,0.0543,UP,0.51,False,True,86
25_11_02_23_45_00_00,UP,3201.392,3211.392,91,89,96,TAKE_PROFIT,3226.328,97,0.06,0.0659,UP,14.94,False,True,86
25_11_03_00_45_01_00,DOWN,3137.753,3147.753,92,90,95,TAKE_PROFIT,3180.482,97,0.05,0.0543,DOWN,32.73,False,True,86
25_11_03_01_15_01_30,DOWN,1507.001,1517.001,92,93,97,TAKE_PROFIT,1541.377,97,0.05,0.0543,DOWN,24.38,False,True,86
25_11_03_01_30_01_45,DOWN,2150.351,2160.351,91,90,94,STOP_LOSS,2201.889,85,-0.06,-0.0659,UP,41.54,True,False,86
25_11_03_01_45_02_00,DOWN,3367.127,3377.127,93,92,93,STOP_LOSS,3468.096,85,-0.08,-0.086,DOWN,90.97,True,False,86
25_11_03_02_00_02_15,DOWN,412.978,422.978,91,88,93,STOP_LOSS,431.132,83,-0.08,-0.0879,DOWN,8.15,True,False,86
25_11_03_03_15_03_30,DOWN,1563.847,1573.847,92,88,94,TAKE_PROFIT,1579.019,97,0.05,0.0543,DOWN,5.17,False,True,86
25_11_03_07_15_07_30,UP,1481.471,1491.471,91,90,99,TAKE_PROFIT,1491.628,97,0.06,0.0659,UP,0.16,False,True,86
25_11_03_07_30_07_45,DOWN,2547.019,2557.019,91,90,96,TAKE_PROFIT,2579.859,97,0.06,0.0659,DOWN,22.84,False,True,86
25_11_03_08_45_09_00,UP,3184.345,3194.345,91,92,93,TAKE_PROFIT,3238.805,97,0.06,0.0659,UP,44.46,False,True,86
25_11_03_09_00_09_15,UP,407.582,417.582,91,90,93,TAKE_PROFIT,477.764,97,0.06,0.0659,UP,60.18,False,True,86
25_11_03_09_15_09_30,DOWN,1236.833,1246.833,91,90,93,TAKE_PROFIT,1324.559,97,0.06,0.0659,DOWN,77.73,False,True,86
25_11_03_11_00_11_15,UP,207.758,217.758,91,91,94,STOP_LOSS,268.214,83,-0.08,-0.0879,UP,50.46,True,False,86
25_11_03_11_30_11_45,UP,2547.871,2557.871,91,92,93,TAKE_PROFIT,2580.765,97,0.06,0.0659,UP,22.89,False,True,86
25_11_03_11_45_12_00,UP,3248.353,3258.353,91,88,95,STOP_LOSS,3305.83,81,-0.1,-0.1099,UP,47.48,True,False,86
25_11_03_12_15_12_30,UP,1626.194,1636.194,91,91,94,TAKE_PROFIT,1636.692,97,0.06,0.0659,UP,0.5,False,True,86
25_11_03_15_15_15_30,DOWN,1367.919,1377.919,93,93,95,TAKE_PROFIT,1442.977,97,0.04,0.043,DOWN,65.06,False,True,86
25_11_03_16_30_16_45,UP,2520.864,2530.864,91,90,96,STOP_LOSS,2541.108,85,-0.06,-0.0659,UP,10.24,True,False,86
25_11_03_16_45_17_00,UP,3404.883,3414.883,93,90,94,TAKE_PROFIT,3429.069,97,0.04,0.043,UP,14.19,False,True,86
25_11_03_18_15_18_30,UP,1330.46,1340.46,91,91,93,STOP_LOSS,1407.264,85,-0.06,-0.0659,UP,66.8,True,False,86
25_11_03_18_30_18_45,DOWN,2476.487,2486.487,91,89,93,TAKE_PROFIT,2509.889,97,0.06,0.0659,DOWN,23.4,False,True,86
25_11_03_19_00_19_15,DOWN,319.49,329.49,91,92,93,TAKE_PROFIT,553.077,97,0.06,0.0659,DOWN,223.59,False,True,86
25_11_03_20_30_20_45,DOWN,2645.335,2655.335,93,92,97,TAKE_PROFIT,2658.021,97,0.04,0.043,DOWN,2.69,False,True,86
25_11_03_20_45_21_00,DOWN,3221.649,3231.649,91,91,93,STOP_LOSS,3236.362,84,-0.07,-0.0769,DOWN,4.71,True,False,86
25_11_04_00_15_00_30,DOWN,1347.363,1357.363,91,88,93,STOP_LOSS,1401.977,84,-0.07,-0.0769,DOWN,44.61,True,False,86
25_11_04_01_15_01_30,UP,1260.859,1270.859,92,90,95,TAKE_PROFIT,1372.135,97,0.05,0.0543,UP,101.28,False,True,86
25_11_04_02_30_02_45,DOWN,2509.76,2519.76,91,88,94,TAKE_PROFIT,2525.818,97,0.06,0.0659,DOWN,6.06,False,True,86
25_11_04_04_15_04_30,DOWN,1472.187,1482.187,91,90,94,TAKE_PROFIT,1537.329,97,0.06,0.0659,DOWN,55.14,False,True,86
25_11_04_05_00_05_15,DOWN,288.932,298.932,93,92,93,STOP_LOSS,599.447,85,-0.08,-0.086,DOWN,300.51,True,False,86
25_11_04_07_15_07_30,UP,1573.018,1583.018,91,90,95,STOP_LOSS,1614.585,85,-0.06,-0.0659,DOWN,31.57,True,False,86
25_11_04_09_15_09_30,UP,1660.698,1670.698,91,92,93,TAKE_PROFIT,1698.938,97,0.06,0.0659,UP,28.24,False,True,86
25_11_04_10_00_10_15,DOWN,807.06,817.06,91,91,95,TAKE_PROFIT,829.635,97,0.06,0.0659,DOWN,12.58,False,True,86
25_11_04_10_30_10_45,UP,2423.552,2433.552,91,90,94,TAKE_PROFIT,2473.629,97,0.06,0.0659,UP,40.08,False,True,86
25_11_04_12_00_12_15,DOWN,683.892,693.892,91,90,95,STOP_LOSS,699.274,85,-0.06,-0.0659,DOWN,5.38,True,False,86
25_11_04_12_15_12_30,DOWN,1439.252,1449.252,91,90,93,TAKE_PROFIT,1491.53,97,0.06,0.0659,DOWN,42.28,False,True,86
25_11_04_21_45_22_00,UP,3330.713,3340.713,91,90,94,TAKE_PROFIT,3359.063,97,0.06,0.0659,UP,18.35,False,True,86
25_11_04_23_30_23_45,UP,2562.032,2572.032,91,90,95,STOP_LOSS,2581.364,85,-0.06,-0.0659,UP,9.33,True,False,86
25_11_05_00_45_01_00,UP,3286.157,3296.157,91,90,93,STOP_LOSS,3334.214,85,-0.06,-0.0659,UP,38.06,True,False,86
25_11_05_01_00_01_15,DOWN,338.001,348.001,91,92,93,TAKE_PROFIT,452.433,97,0.06,0.0659,DOWN,104.43,False,True,86
25_11_05_03_15_03_30,UP,1534.68,1544.68,91,91,95,STOP_LOSS,1575.858,85,-0.06,-0.0659,UP,31.18,True,False,86
25_11_05_03_30_03_45,UP,2646.343,2656.343,91,90,97,TAKE_PROFIT,2681.749,97,0.06,0.0659,UP,25.41,False,True,86
25_11_05_04_30_04_45,UP,2215.709,2225.709,91,90,93,TAKE_PROFIT,2296.446,97,0.06,0.0659,UP,70.74,False,True,86
25_11_05_10_00_10_15,DOWN,653.675,663.675,91,90,94,TAKE_PROFIT,673.923,97,0.06,0.0659,DOWN,10.25,False,True,86
25_11_05_12_00_12_15,DOWN,877.339,887.339,93,92,99,SETTLEMENT_WIN,883.888,100,0.07,0.0753,DOWN,-3.45,False,False,86
25_11_05_12_30_12_45,UP,2618.877,2628.877,91,88,96,TAKE_PROFIT,2630.744,97,0.06,0.0659,UP,1.87,False,True,86
25_11_05_13_15_13_30,UP,1739.654,1749.654,91,88,94,TAKE_PROFIT,1778.603,97,0.06,0.0659,UP,28.95,False,True,86
25_11_05_13_45_14_00,UP,3116.522,3126.522,91,88,93,TAKE_PROFIT,3259.418,97,0.06,0.0659,UP,132.9,False,True,86
25_11_05_15_00_15_15,DOWN,832.445,842.445,91,88,95,TAKE_PROFIT,848.884,97,0.06,0.0659,DOWN,6.44,False,True,86
25_11_05_15_30_15_45,UP,2424.399,2434.399,91,91,94,TAKE_PROFIT,2475.464,97,0.06,0.0659,UP,41.07,False,True,86
25_11_05_15_45_16_00,UP,3425.104,3435.104,91,90,95,STOP_LOSS,3438.035,84,-0.07,-0.0769,UP,2.93,True,False,86
25_11_05_18_30_18_45,UP,2370.664,2380.664,91,90,97,STOP_LOSS,2419.065,85,-0.06,-0.0659,UP,38.4,True,False,86
25_11_05_20_15_20_30,DOWN,1385.271,1395.271,91,92,94,TAKE_PROFIT,1507.061,97,0.06,0.0659,DOWN,111.79,False,True,86
25_11_05_22_30_22_45,UP,2509.339,2519.339,91,90,94,TAKE_PROFIT,2541.162,97,0.06,0.0659,UP,21.82,False,True,86
25_11_05_23_15_23_30,UP,1334.304,1344.304,91,90,95,STOP_LOSS,1387.014,85,-0.06,-0.0659,UP,42.71,True,False,86
25_11_05_23_30_23_45,UP,2626.372,2636.372,91,90,94,TAKE_PROFIT,2647.306,97,0.06,0.0659,UP,10.93,False,True,86
25_11_05_23_45_00_00,DOWN,3185.782,3195.782,93,90,93,TAKE_PROFIT,3322.561,97,0.04,0.043,DOWN,126.78,False,True,86
25_11_06_00_30_00_45,DOWN,2622.249,2632.249,91,91,96,TAKE_PROFIT,2648.227,97,0.06,0.0659,DOWN,15.98,False,True,86
25_11_06_02_00_02_15,DOWN,595.54,605.54,91,93,95,TAKE_PROFIT,649.677,97,0.06,0.0659,DOWN,44.14,False,True,86
25_11_06_03_15_03_30,UP,1081.268,1091.268,91,92,94,STOP_LOSS,1284.095,84,-0.07,-0.0769,UP,192.83,True,False,86
25_11_06_03_30_03_45,UP,2339.242,2349.242,93,93,94,STOP_LOSS,2471.91,84,-0.09,-0.0968,UP,122.67,True,False,86
25_11_06_04_00_04_15,UP,781.974,791.974,91,90,96,TAKE_PROFIT,792.466,97,0.06,0.0659,UP,0.49,False,True,86
25_11_06_04_15_04_30,DOWN,1697.029,1707.029,92,88,96,STOP_LOSS,1714.681,81,-0.11,-0.1196,DOWN,7.65,True,False,86
25_11_06_04_30_04_45,UP,2545.201,2555.201,91,92,95,TAKE_PROFIT,2561.241,97,0.06,0.0659,UP,6.04,False,True,86
25_11_06_04_45_05_00,UP,2741.26,2751.26,91,88,93,STOP_LOSS,2810.893,84,-0.07,-0.0769,UP,59.63,True,False,86
25_11_06_05_45_06_00,DOWN,3250.922,3260.922,91,89,95,STOP_LOSS,3283.187,85,-0.06,-0.0659,DOWN,22.26,True,False,86
25_11_06_06_45_07_00,DOWN,3556.78,3566.78,91,90,96,TAKE_PROFIT,3568.246,97,0.06,0.0659,DOWN,1.47,False,True,86
25_11_06_08_15_08_30,UP,1646.567,1656.567,91,90,95,STOP_LOSS,1709.16,74,-0.17,-0.1868,UP,52.59,True,False,86
25_11_06_08_30_08_45,DOWN,2462.888,2472.888,91,91,94,TAKE_PROFIT,2489.775,97,0.06,0.0659,DOWN,16.89,False,True,86
25_11_06_09_15_09_30,DOWN,1677.865,1687.865,91,88,96,TAKE_PROFIT,1693.109,97,0.06,0.0659,DOWN,5.24,False,True,86
25_11_06_09_45_10_00,DOWN,3538.777,3548.777,91,92,97,TAKE_PROFIT,3549.854,97,0.06,0.0659,DOWN,1.08,False,True,86
25_11_06_11_15_11_30,UP,1205.145,1215.145,91,90,93,TAKE_PROFIT,1330.088,97,0.06,0.0659,UP,114.94,False,True,86
25_11_06_13_30_13_45,DOWN,2226.727,2236.727,91,88,93,TAKE_PROFIT,2298.783,97,0.06,0.0659,DOWN,62.06,False,True,86
25_11_06_14_00_14_15,DOWN,404.41,414.41,91,89,93,TAKE_PROFIT,486.676,97,0.06,0.0659,DOWN,72.27,False,True,86
25_11_06_15_15_15_30,UP,1231.762,1241.762,91,90,94,TAKE_PROFIT,1298.533,97,0.06,0.0659,UP,56.77,False,True,86
25_11_06_17_00_17_15,UP,603.365,613.365,91,92,97,TAKE_PROFIT,615.566,97,0.06,0.0659,UP,2.2,False,True,86
25_11_06_17_15_17_30,UP,1565.262,1575.262,91,90,93,STOP_LOSS,1589.505,85,-0.06,-0.0659,UP,14.24,True,False,86
25_11_06_18_15_18_30,DOWN,1104.764,1114.764,91,90,93,STOP_LOSS,1250.371,85,-0.06,-0.0659,DOWN,135.61,True,False,86
25_11_06_18_30_18_45,UP,2152.184,2162.184,91,90,93,TAKE_PROFIT,2365.013,97,0.06,0.0659,UP,202.83,False,True,86
25_11_06_19_30_19_45,DOWN,2403.335,2413.335,91,89,95,TAKE_PROFIT,2430.101,97,0.06,0.0659,DOWN,16.77,False,True,86
25_11_06_21_15_21_30,UP,1643.075,1653.075,91,90,97,TAKE_PROFIT,1657.208,97,0.06,0.0659,UP,4.13,False,True,86
25_11_06_21_30_21_45,UP,2521.377,2531.377,91,90,95,TAKE_PROFIT,2532.752,97,0.06,0.0659,UP,1.38,False,True,86
25_11_06_23_30_23_45,DOWN,2348.292,2358.292,91,89,94,TAKE_PROFIT,2470.541,97,0.06,0.0659,DOWN,112.25,False,True,86
25_11_07_00_15_00_30,DOWN,1195.225,1205.225,91,90,93,TAKE_PROFIT,1449.376,97,0.06,0.0659,DOWN,244.15,False,True,86
25_11_07_02_15_02_30,DOWN,1358.472,1368.472,91,88,94,STOP_LOSS,1424.213,85,-0.06,-0.0659,DOWN,55.74,True,False,86
25_11_07_03_45_04_00,DOWN,3255.958,3265.958,92,92,94,TAKE_PROFIT,3296.547,97,0.05,0.0543,DOWN,30.59,False,True,86
25_11_07_05_00_05_15,UP,356.016,366.016,91,92,94,STOP_LOSS,403.568,85,-0.06,-0.0659,UP,37.55,True,False,86
25_11_07_05_30_05_45,DOWN,2641.948,2651.948,91,93,99,TAKE_PROFIT,2652.033,97,0.06,0.0659,DOWN,0.09,False,True,86
25_11_07_06_45_07_00,DOWN,3234.604,3244.604,91,90,93,TAKE_PROFIT,3292.125,97,0.06,0.0659,DOWN,47.52,False,True,86
25_11_07_08_00_08_15,DOWN,599.71,609.71,91,89,94,TAKE_PROFIT,725.539,97,0.06,0.0659,DOWN,115.83,False,True,86
25_11_07_08_15_08_30,DOWN,1342.567,1352.567,91,90,96,TAKE_PROFIT,1366.289,97,0.06,0.0659,DOWN,13.72,False,True,86
25_11_07_11_00_11_15,DOWN,243.782,253.782,92,90,95,TAKE_PROFIT,485.655,97,0.05,0.0543,DOWN,231.87,False,True,86
25_11_07_11_45_12_00,UP,3112.708,3122.708,91,88,94,TAKE_PROFIT,3342.246,97,0.06,0.0659,UP,219.54,False,True,86
25_11_07_13_00_13_15,UP,598.968,608.968,91,90,94,TAKE_PROFIT,633.298,97,0.06,0.0659,UP,24.33,False,True,86
25_11_07_13_30_13_45,UP,2669.771,2679.771,91,90,96,TAKE_PROFIT,2683.854,97,0.06,0.0659,UP,4.08,False,True,86
25_11_07_14_30_14_45,DOWN,2180.546,2190.546,91,91,94,TAKE_PROFIT,2232.958,97,0.06,0.0659,UP,42.41,False,True,86
25_11_07_15_30_15_45,DOWN,2289.729,2299.729,92,91,94,TAKE_PROFIT,2335.866,97,0.05,0.0543,DOWN,36.14,False,True,86
25_11_07_16_00_16_15,DOWN,721.033,731.033,91,89,93,TAKE_PROFIT,769.078,97,0.06,0.0659,DOWN,38.04,False,True,86
25_11_07_16_45_17_00,DOWN,3349.796,3359.796,91,92,94,TAKE_PROFIT,3372.641,97,0.06,0.0659,DOWN,12.85,False,True,86
25_11_07_17_45_18_00,UP,3405.768,3415.768,91,90,95,TAKE_PROFIT,3423.937,97,0.06,0.0659,UP,8.17,False,True,86
25_11_07_18_15_18_30,UP,1738.671,1748.671,91,88,93,STOP_LOSS,1754.805,84,-0.07,-0.0769,UP,6.13,True,False,86
25_11_07_21_15_21_30,DOWN,1768.118,1778.118,91,91,96,TAKE_PROFIT,1787.0,97,0.06,0.0659,DOWN,8.88,False,True,86
25_11_07_21_45_22_00,UP,3296.203,3306.203,91,92,97,TAKE_PROFIT,3308.118,97,0.06,0.0659,UP,1.91,False,True,86
25_11_07_22_00_22_15,UP,441.024,451.024,91,90,94,STOP_LOSS,484.867,85,-0.06,-0.0659,DOWN,33.84,True,False,86
25_11_07_23_45_00_00,DOWN,3547.746,3557.746,92,90,98,TAKE_PROFIT,3559.333,97,0.05,0.0543,DOWN,1.59,False,True,86
25_11_08_00_00_00_15,DOWN,285.006,295.006,91,89,94,STOP_LOSS,359.415,85,-0.06,-0.0659,DOWN,64.41,True,False,86
25_11_08_01_15_01_30,UP,1505.969,1515.969,91,90,93,STOP_LOSS,1535.347,85,-0.06,-0.0659,UP,19.38,True,False,86
25_11_08_02_00_02_15,UP,728.975,738.975,93,90,98,TAKE_PROFIT,739.62,97,0.04,0.043,UP,0.64,False,True,86
25_11_08_02_15_02_30,UP,1373.403,1383.403,91,92,94,STOP_LOSS,1404.185,85,-0.06,-0.0659,UP,20.78,True,False,86
25_11_08_02_30_02_45,DOWN,2590.613,2600.613,93,89,97,TAKE_PROFIT,2610.152,97,0.04,0.043,DOWN,9.54,False,True,86
25_11_08_02_45_03_00,DOWN,3067.788,3077.788,93,91,96,TAKE_PROFIT,3155.863,97,0.04,0.043,DOWN,78.07,False,True,86
25_11_08_04_15_04_30,DOWN,1452.549,1462.549,91,88,93,STOP_LOSS,1490.516,85,-0.06,-0.0659,DOWN,27.97,True,False,86
25_11_08_05_00_05_15,UP,352.764,362.764,91,91,94,STOP_LOSS,604.042,81,-0.1,-0.1099,DOWN,241.28,True,False,86
25_11_08_05_30_05_45,DOWN,2606.511,2616.511,91,92,93,TAKE_PROFIT,2638.21,97,0.06,0.0659,DOWN,21.7,False,True,86
