window_id,leg1_side,leg1_price,leg1_time,leg2_side,leg2_price,leg2_time,dt_between_legs,pair_cost,edge_cents,completed_via_chase,settled_pnl
25_11_05_23_00_23_15,UP,65,35.288,DOWN,38,49.959,14.671,103,-3,True,-0.03
25_11_05_23_00_23_15,UP,68,80.58,DOWN,32,81.7,1.12,100,0,True,0.0
25_11_05_23_00_23_15,UP,73,125.149,DOWN,31,153.537,28.388,104,-4,True,-0.04
25_11_05_23_00_23_15,UP,68,160.357,DOWN,30,162.179,1.822,98,2,True,0.02
25_11_05_23_00_23_15,DOWN,42,243.296,UP,57,250.554,7.258,99,1,True,0.01
25_11_05_23_00_23_15,UP,50,259.527,DOWN,47,266.263,6.736,97,3,True,0.03
25_11_05_23_00_23_15,UP,39,345.71,DOWN,61,362.124,16.414,100,0,True,0.0
25_11_05_23_00_23_15,UP,40,363.269,DOWN,57,365.841,2.572,97,3,True,0.03
25_11_05_23_00_23_15,UP,55,495.772,DOWN,41,501.332,5.56,96,4,True,0.04
25_11_05_23_00_23_15,UP,53,509.02,DOWN,51,538.472,29.452,104,-4,True,-0.04
25_11_05_23_00_23_15,DOWN,43,603.394,UP,61,624.182,20.788,104,-4,True,-0.04
25_11_05_23_00_23_15,DOWN,31,641.551,UP,71,660.974,19.423,102,-2,True,-0.02
25_11_05_23_00_23_15,UP,79,691.71,DOWN,20,698.67,6.96,99,1,True,0.01
25_11_05_23_00_23_15,DOWN,15,700.31,UP,79,701.741,1.431,94,6,True,0.06
25_11_06_00_00_00_15,UP,48,3.455,DOWN,55,22.643,19.188,103,-3,True,-0.03
25_11_06_00_00_00_15,DOWN,90,188.84,UP,9,200.501,11.661,99,1,True,0.01
25_11_06_00_00_00_15,DOWN,88,239.526,UP,11,254.283,14.757,99,1,True,0.01
25_11_06_00_00_00_15,DOWN,82,608.47,UP,19,636.24,27.77,101,-1,True,-0.01
25_11_06_00_00_00_15,UP,14,637.437,DOWN,89,663.908,26.471,103,-3,True,-0.03
25_11_06_00_00_00_15,UP,6,725.872,DOWN,94,730.461,4.589,100,0,True,0.0
25_11_06_01_00_01_15,UP,27,100.356,DOWN,76,113.852,13.496,103,-3,True,-0.03
25_11_06_02_00_02_15,UP,49,49.037,DOWN,53,66.547,17.51,102,-2,True,-0.02
25_11_06_02_00_02_15,DOWN,67,206.352,UP,32,216.192,9.84,99,1,True,0.01
25_11_06_02_00_02_15,UP,35,264.172,DOWN,67,273.286,9.114,102,-2,True,-0.02
25_11_06_02_00_02_15,DOWN,67,313.936,UP,31,320.71,6.774,98,2,True,0.02
25_11_06_02_00_02_15,DOWN,77,364.076,UP,22,370.761,6.685,99,1,True,0.01
25_11_06_03_00_03_15,UP,60,59.961,DOWN,37,61.083,1.122,97,3,True,0.03
25_11_06_03_00_03_15,UP,66,102.059,DOWN,36,108.615,6.556,102,-2,True,-0.02
25_11_06_03_00_03_15,DOWN,19,208.315,UP,81,218.361,10.046,100,0,True,0.0
25_11_06_03_00_03_15,UP,78,332.923,DOWN,22,345.441,12.518,100,0,True,0.0
25_11_06_03_00_03_15,DOWN,14,368.291,UP,86,397.742,29.451,100,0,True,0.0
25_11_06_03_00_03_15,UP,94,603.026,DOWN,5,613.077,10.051,99,1,True,0.01
25_11_06_04_00_04_15,DOWN,44,26.089,UP,59,44.02,17.931,103,-3,True,-0.03
25_11_06_04_00_04_15,DOWN,58,124.625,UP,43,146.091,21.466,101,-1,True,-0.01
25_11_06_04_00_04_15,UP,44,205.955,DOWN,57,222.556,16.601,101,-1,True,-0.01
25_11_06_04_00_04_15,UP,42,224.863,DOWN,60,241.13,16.267,102,-2,True,-0.02
25_11_06_04_00_04_15,DOWN,57,295.901,UP,41,312.745,16.844,98,2,True,0.02
25_11_06_04_00_04_15,UP,40,371.981,DOWN,60,383.133,11.152,100,0,True,0.0
25_11_06_04_00_04_15,DOWN,63,433.408,UP,38,447.276,13.868,101,-1,True,-0.01
25_11_06_04_00_04_15,DOWN,61,539.267,UP,35,548.484,9.217,96,4,True,0.04
25_11_06_04_00_04_15,UP,53,622.078,DOWN,49,650.735,28.657,102,-2,True,-0.02
25_11_06_04_00_04_15,UP,48,666.02,DOWN,49,676.341,10.321,97,3,True,0.03
25_11_06_04_00_04_15,DOWN,45,679.036,UP,55,695.996,16.96,100,0,True,0.0
25_11_06_04_00_04_15,DOWN,43,699.964,UP,54,703.821,3.857,97,3,True,0.03
25_11_06_04_00_04_15,DOWN,45,714.736,UP,48,718.923,4.187,93,7,True,0.07
25_11_06_05_00_05_15,UP,17,175.332,DOWN,81,184.03,8.698,98,2,True,0.02
25_11_06_05_00_05_15,DOWN,87,394.519,UP,14,402.974,8.455,101,-1,True,-0.01
25_11_06_05_00_05_15,DOWN,90,431.953,UP,8,448.855,16.902,98,2,True,0.02
25_11_06_06_00_06_15,UP,54,5.95,DOWN,47,17.643,11.693,101,-1,True,-0.01
25_11_06_06_00_06_15,DOWN,32,152.249,UP,66,162.128,9.879,98,2,True,0.02
25_11_06_06_00_06_15,UP,66,338.11,DOWN,33,355.32,17.21,99,1,True,0.01
25_11_06_06_00_06_15,DOWN,26,441.804,UP,72,448.811,7.007,98,2,True,0.02
25_11_06_06_00_06_15,UP,18,550.523,DOWN,81,556.965,6.442,99,1,True,0.01
25_11_06_06_00_06_15,DOWN,76,599.399,UP,28,625.049,25.65,104,-4,True,-0.04
25_11_06_06_00_06_15,DOWN,16,726.652,UP,85,755.091,28.439,101,-1,True,-0.01
25_11_06_06_00_06_15,UP,81,782.715,DOWN,16,784.8,2.085,97,3,True,0.03
25_11_06_06_00_06_15,DOWN,12,791.66,UP,90,808.982,17.322,102,-2,True,-0.02
25_11_06_06_00_06_15,DOWN,4,818.401,UP,97,827.323,8.922,101,-1,True,-0.01
25_11_06_06_00_06_15,DOWN,4,835.479,UP,97,850.57,15.091,101,-1,True,-0.01
25_11_06_07_00_07_15,UP,44,3.306,DOWN,48,19.358,16.052,92,8,True,0.08
25_11_06_07_00_07_15,DOWN,60,153.64,UP,40,165.08,11.44,100,0,True,0.0
25_11_06_07_00_07_15,UP,29,194.808,DOWN,73,205.071,10.263,102,-2,True,-0.02
25_11_06_07_00_07_15,DOWN,72,214.605,UP,27,224.96,10.355,99,1,True,0.01
25_11_06_07_00_07_15,DOWN,69,244.619,UP,35,268.304,23.685,104,-4,True,-0.04
25_11_06_07_00_07_15,DOWN,67,290.951,UP,32,303.999,13.048,99,1,True,0.01
25_11_06_07_00_07_15,DOWN,32,421.17,UP,67,435.509,14.339,99,1,True,0.01
25_11_06_07_00_07_15,UP,82,482.228,DOWN,16,483.69,1.462,98,2,True,0.02
25_11_06_07_00_07_15,UP,92,524.454,DOWN,6,534.61,10.156,98,2,True,0.02
25_11_06_07_00_07_15,DOWN,28,756.175,UP,68,758.634,2.459,96,4,True,0.04
25_11_06_07_00_07_15,UP,54,764.047,DOWN,45,770.891,6.844,99,1,True,0.01
25_11_06_07_00_07_15,DOWN,27,790.48,UP,73,795.107,4.627,100,0,True,0.0
25_11_06_07_00_07_15,DOWN,26,807.19,UP,75,814.752,7.562,101,-1,True,-0.01
25_11_06_07_00_07_15,DOWN,28,819.265,UP,65,833.361,14.096,93,7,True,0.07
25_11_06_08_00_08_15,DOWN,61,38.81,UP,42,56.806,17.996,103,-3,True,-0.03
25_11_06_08_00_08_15,DOWN,57,118.399,UP,46,138.062,19.663,103,-3,True,-0.03
25_11_06_08_00_08_15,DOWN,76,290.957,UP,20,298.334,7.377,96,4,True,0.04
25_11_06_08_00_08_15,DOWN,77,299.851,UP,27,322.389,22.538,104,-4,True,-0.04
25_11_06_08_00_08_15,DOWN,80,602.811,UP,21,612.99,10.179,101,-1,True,-0.01
25_11_06_08_00_08_15,DOWN,82,724.483,UP,17,736.076,11.593,99,1,True,0.01
25_11_06_08_00_08_15,DOWN,73,763.792,UP,21,776.574,12.782,94,6,True,0.06
25_11_06_08_00_08_15,DOWN,12,839.332,UP,79,840.87,1.538,91,9,True,0.09
25_11_06_09_00_09_15,DOWN,46,2.213,UP,50,12.017,9.804,96,4,True,0.04
25_11_06_09_00_09_15,UP,14,219.345,DOWN,87,230.243,10.898,101,-1,True,-0.01
25_11_06_09_00_09_15,UP,6,422.522,DOWN,91,425.047,2.525,97,3,True,0.03
25_11_06_10_00_10_15,UP,50,1.172,DOWN,49,8.317,7.145,99,1,True,0.01
25_11_06_10_00_10_15,DOWN,46,69.337,UP,52,74.402,5.065,98,2,True,0.02
25_11_06_10_00_10_15,UP,35,91.418,DOWN,62,99.501,8.083,97,3,True,0.03
25_11_06_10_00_10_15,UP,49,113.933,DOWN,50,122.278,8.345,99,1,True,0.01
25_11_06_10_00_10_15,UP,32,165.564,DOWN,66,169.087,3.523,98,2,True,0.02
25_11_06_10_00_10_15,UP,32,257.928,DOWN,68,262.941,5.013,100,0,True,0.0
25_11_06_10_00_10_15,UP,22,415.073,DOWN,80,439.674,24.601,102,-2,True,-0.02
25_11_06_10_00_10_15,DOWN,50,655.562,UP,50,662.297,6.735,100,0,True,0.0
25_11_06_10_00_10_15,DOWN,45,664.343,UP,50,670.761,6.418,95,5,True,0.05
25_11_06_10_00_10_15,DOWN,40,673.766,UP,57,688.711,14.945,97,3,True,0.03
25_11_06_10_00_10_15,DOWN,6,767.852,UP,92,780.055,12.203,98,2,True,0.02
25_11_06_10_00_10_15,UP,94,845.163,DOWN,3,849.083,3.92,97,3,True,0.03
25_11_06_11_00_11_15,UP,43,6.615,DOWN,58,31.425,24.81,101,-1,True,-0.01
25_11_06_11_00_11_15,UP,38,34.284,DOWN,65,50.793,16.509,103,-3,True,-0.03
25_11_06_11_00_11_15,DOWN,67,102.25,UP,33,112.024,9.774,100,0,True,0.0
25_11_06_11_00_11_15,UP,31,151.406,DOWN,70,161.349,9.943,101,-1,True,-0.01
25_11_06_12_00_12_15,UP,45,51.37,DOWN,56,68.965,17.595,101,-1,True,-0.01
25_11_06_12_00_12_15,UP,39,74.471,DOWN,61,84.134,9.663,100,0,True,0.0
25_11_06_12_00_12_15,UP,19,423.292,DOWN,80,426.866,3.574,99,1,True,0.01
25_11_06_12_00_12_15,DOWN,75,428.149,UP,25,445.82,17.671,100,0,True,0.0
25_11_06_12_00_12_15,DOWN,75,455.121,UP,22,468.259,13.138,97,3,True,0.03
25_11_06_12_00_12_15,DOWN,37,547.488,UP,61,552.098,4.61,98,2,True,0.02
25_11_06_12_00_12_15,DOWN,46,632.924,UP,47,636.617,3.693,93,7,True,0.07
25_11_06_12_00_12_15,UP,45,664.003,DOWN,53,680.935,16.932,98,2,True,0.02
25_11_06_12_00_12_15,DOWN,58,704.385,UP,41,713.973,9.588,99,1,True,0.01
25_11_06_12_00_12_15,UP,28,724.294,DOWN,68,727.36,3.066,96,4,True,0.04
25_11_06_12_00_12_15,DOWN,64,727.912,UP,33,742.494,14.582,97,3,True,0.03
25_11_06_12_00_12_15,UP,24,746.722,DOWN,78,760.484,13.762,102,-2,True,-0.02
25_11_06_12_00_12_15,DOWN,66,777.718,UP,28,790.522,12.804,94,6,True,0.06
25_11_06_12_00_12_15,UP,20,794.659,DOWN,77,798.247,3.588,97,3,True,0.03
25_11_06_12_00_12_15,UP,21,799.038,DOWN,79,799.397,0.359,100,0,True,0.0
25_11_06_13_00_13_15,UP,50,2.884,DOWN,48,15.485,12.601,98,2,True,0.02
25_11_06_13_00_13_15,UP,68,197.175,DOWN,33,213.314,16.139,101,-1,True,-0.01
25_11_06_13_00_13_15,DOWN,36,230.342,UP,67,253.451,23.109,103,-3,True,-0.03
25_11_06_14_00_14_15,UP,48,1.241,DOWN,44,11.681,10.44,92,8,True,0.08
25_11_06_14_00_14_15,UP,53,14.179,DOWN,47,17.623,3.444,100,0,True,0.0
25_11_06_14_00_14_15,DOWN,46,23.777,UP,58,50.038,26.261,104,-4,True,-0.04
25_11_06_14_00_14_15,DOWN,21,182.74,UP,77,192.128,9.388,98,2,True,0.02
25_11_06_14_00_14_15,UP,24,348.258,DOWN,78,361.762,13.504,102,-2,True,-0.02
25_11_06_14_00_14_15,DOWN,78,371.125,UP,23,387.277,16.152,101,-1,True,-0.01
25_11_06_14_00_14_15,DOWN,88,425.29,UP,11,430.361,5.071,99,1,True,0.01
25_11_06_15_00_15_15,UP,37,52.381,DOWN,60,56.016,3.635,97,3,True,0.03
25_11_06_15_00_15_15,DOWN,58,57.03,UP,44,76.569,19.539,102,-2,True,-0.02
25_11_06_15_00_15_15,UP,35,124.85,DOWN,66,135.724,10.874,101,-1,True,-0.01
25_11_06_15_00_15_15,DOWN,63,145.011,UP,40,162.154,17.143,103,-3,True,-0.03
25_11_06_15_00_15_15,DOWN,68,168.58,UP,31,175.727,7.147,99,1,True,0.01
25_11_06_15_00_15_15,DOWN,67,191.224,UP,31,195.247,4.023,98,2,True,0.02
25_11_06_15_00_15_15,DOWN,37,316.139,UP,61,322.669,6.53,98,2,True,0.02
25_11_06_15_00_15_15,DOWN,34,445.168,UP,62,449.658,4.49,96,4,True,0.04
25_11_06_15_00_15_15,UP,55,517.844,DOWN,42,520.068,2.224,97,3,True,0.03
25_11_06_15_00_15_15,DOWN,9,661.417,UP,90,681.341,19.924,99,1,True,0.01
25_11_06_15_00_15_15,DOWN,16,723.957,UP,81,725.602,1.645,97,3,True,0.03
25_11_06_16_00_16_15,UP,60,13.452,DOWN,41,15.592,2.14,101,-1,True,-0.01
25_11_06_16_00_16_15,DOWN,43,63.065,UP,60,78.636,15.571,103,-3,True,-0.03
25_11_06_16_00_16_15,DOWN,49,124.991,UP,53,143.569,18.578,102,-2,True,-0.02
25_11_06_16_00_16_15,DOWN,48,158.372,UP,50,163.538,5.166,98,2,True,0.02
25_11_06_16_00_16_15,UP,67,303.402,DOWN,33,312.168,8.766,100,0,True,0.0
25_11_06_16_00_16_15,UP,74,328.763,DOWN,23,336.697,7.934,97,3,True,0.03
25_11_06_16_00_16_15,DOWN,20,419.82,UP,79,437.074,17.254,99,1,True,0.01
25_11_06_16_00_16_15,UP,68,445.834,DOWN,27,454.687,8.853,95,5,True,0.05
25_11_06_16_00_16_15,DOWN,26,501.175,UP,75,515.988,14.813,101,-1,True,-0.01
25_11_06_16_00_16_15,UP,67,593.617,DOWN,31,596.955,3.338,98,2,True,0.02
25_11_06_16_00_16_15,DOWN,30,609.857,UP,71,625.596,15.739,101,-1,True,-0.01
25_11_06_16_00_16_15,DOWN,44,665.482,UP,52,666.901,1.419,96,4,True,0.04
25_11_06_16_00_16_15,DOWN,62,681.817,UP,34,689.378,7.561,96,4,True,0.04
25_11_06_16_00_16_15,DOWN,67,701.044,UP,28,713.632,12.588,95,5,True,0.05
25_11_06_16_00_16_15,DOWN,68,718.97,UP,31,732.035,13.065,99,1,True,0.01
25_11_06_16_00_16_15,DOWN,68,734.151,UP,23,738.564,4.413,91,9,True,0.09
25_11_06_16_00_16_15,DOWN,80,742.937,UP,20,767.181,24.244,100,0,True,0.0
25_11_06_16_00_16_15,DOWN,86,780.733,UP,9,784.812,4.079,95,5,True,0.05
25_11_06_16_00_16_15,UP,6,804.056,DOWN,87,808.95,4.894,93,7,True,0.07
25_11_06_16_00_16_15,DOWN,84,810.908,UP,14,813.277,2.369,98,2,True,0.02
25_11_06_16_00_16_15,UP,2,830.612,DOWN,96,837.201,6.589,98,2,True,0.02
25_11_06_17_00_17_15,UP,62,69.01,DOWN,42,90.871,21.861,104,-4,True,-0.04
25_11_06_17_00_17_15,UP,58,100.353,DOWN,40,105.801,5.448,98,2,True,0.02
25_11_06_17_00_17_15,UP,67,167.223,DOWN,36,185.078,17.855,103,-3,True,-0.03
25_11_06_17_00_17_15,UP,63,200.502,DOWN,40,229.58,29.078,103,-3,True,-0.03
25_11_06_17_00_17_15,DOWN,27,265.565,UP,72,272.146,6.581,99,1,True,0.01
25_11_06_17_00_17_15,UP,49,480.298,DOWN,47,486.203,5.905,96,4,True,0.04
25_11_06_17_00_17_15,DOWN,59,538.356,UP,39,547.422,9.066,98,2,True,0.02
25_11_06_17_00_17_15,UP,83,599.704,DOWN,12,602.096,2.392,95,5,True,0.05
25_11_06_17_00_17_15,UP,95,626.857,DOWN,3,631.276,4.419,98,2,True,0.02
25_11_06_18_00_18_15,DOWN,79,254.716,UP,20,269.518,14.802,99,1,True,0.01
25_11_06_18_00_18_15,UP,11,324.518,DOWN,88,331.513,6.995,99,1,True,0.01
25_11_06_19_00_19_15,DOWN,55,33.04,UP,48,52.573,19.533,103,-3,True,-0.03
25_11_06_19_00_19_15,UP,53,97.321,DOWN,47,100.417,3.096,100,0,True,0.0
25_11_06_19_00_19_15,DOWN,42,123.014,UP,54,128.088,5.074,96,4,True,0.04
25_11_06_19_00_19_15,DOWN,46,135.459,UP,57,151.231,15.772,103,-3,True,-0.03
25_11_06_19_00_19_15,DOWN,53,189.852,UP,46,199.084,9.232,99,1,True,0.01
25_11_06_19_00_19_15,UP,69,439.83,DOWN,30,445.573,5.743,99,1,True,0.01
25_11_06_19_00_19_15,DOWN,36,519.691,UP,64,529.018,9.327,100,0,True,0.0
25_11_06_19_00_19_15,UP,67,620.409,DOWN,37,636.041,15.632,104,-4,True,-0.04
25_11_06_20_00_20_15,UP,54,5.997,DOWN,39,9.471,3.474,93,7,True,0.07
25_11_06_20_00_20_15,UP,57,24.695,DOWN,42,28.076,3.381,99,1,True,0.01
25_11_06_20_00_20_15,DOWN,36,44.78,UP,65,60.298,15.518,101,-1,True,-0.01
25_11_06_20_00_20_15,DOWN,35,60.947,UP,68,77.098,16.151,103,-3,True,-0.03
25_11_06_20_00_20_15,UP,65,150.789,DOWN,36,176.352,25.563,101,-1,True,-0.01
25_11_06_20_00_20_15,UP,66,211.84,DOWN,36,227.074,15.234,102,-2,True,-0.02
25_11_06_20_00_20_15,DOWN,30,259.555,UP,68,265.989,6.434,98,2,True,0.02
25_11_06_20_00_20_15,UP,68,421.612,DOWN,35,444.824,23.212,103,-3,True,-0.03
25_11_06_20_00_20_15,DOWN,28,485.686,UP,76,510.453,24.767,104,-4,True,-0.04
25_11_06_20_00_20_15,DOWN,26,541.145,UP,69,544.363,3.218,95,5,True,0.05
25_11_06_20_00_20_15,DOWN,37,550.862,UP,62,557.98,7.118,99,1,True,0.01
25_11_06_20_00_20_15,DOWN,35,559.225,UP,62,565.766,6.541,97,3,True,0.03
25_11_06_20_00_20_15,DOWN,22,664.466,UP,75,683.334,18.868,97,3,True,0.03
25_11_06_20_00_20_15,DOWN,33,790.248,UP,67,804.546,14.298,100,0,True,0.0
25_11_06_21_00_21_15,DOWN,50,2.911,UP,47,7.352,4.441,97,3,True,0.03
25_11_06_21_00_21_15,DOWN,76,271.324,UP,27,289.566,18.242,103,-3,True,-0.03
25_11_06_21_00_21_15,UP,27,413.202,DOWN,73,423.237,10.035,100,0,True,0.0
25_11_06_21_00_21_15,UP,26,552.896,DOWN,74,566.101,13.205,100,0,True,0.0
25_11_06_21_00_21_15,DOWN,72,595.815,UP,30,619.924,24.109,102,-2,True,-0.02
25_11_06_22_00_22_15,DOWN,52,40.133,UP,52,64.905,24.772,104,-4,True,-0.04
25_11_06_22_00_22_15,UP,63,174.982,DOWN,34,177.375,2.393,97,3,True,0.03
25_11_06_22_00_22_15,UP,86,434.083,DOWN,13,444.32,10.237,99,1,True,0.01
25_11_06_22_00_22_15,UP,88,480.445,DOWN,16,498.571,18.126,104,-4,True,-0.04
25_11_06_22_00_22_15,DOWN,8,511.988,UP,91,525.374,13.386,99,1,True,0.01
25_11_06_22_00_22_15,UP,80,633.697,DOWN,21,652.78,19.083,101,-1,True,-0.01
25_11_06_22_00_22_15,DOWN,43,833.685,UP,42,840.576,6.891,85,15,True,0.15
25_11_06_23_00_23_15,UP,28,168.868,DOWN,75,191.283,22.415,103,-3,True,-0.03
25_11_06_23_00_23_15,UP,16,245.386,DOWN,81,246.152,0.766,97,3,True,0.03
25_11_06_23_00_23_15,DOWN,79,251.583,UP,17,264.362,12.779,96,4,True,0.04
25_11_06_23_00_23_15,UP,15,320.159,DOWN,85,336.832,16.673,100,0,True,0.0
25_11_06_23_00_23_15,UP,19,363.997,DOWN,81,374.055,10.058,100,0,True,0.0
25_11_06_23_00_23_15,UP,27,458.666,DOWN,72,469.049,10.383,99,1,True,0.01
25_11_06_23_00_23_15,DOWN,92,583.688,UP,8,603.875,20.187,100,0,True,0.0
25_11_06_23_00_23_15,UP,9,635.392,DOWN,93,653.964,18.572,102,-2,True,-0.02
25_11_06_23_00_23_15,DOWN,60,708.89,UP,41,731.691,22.801,101,-1,True,-0.01
25_11_06_23_00_23_15,DOWN,48,757.047,UP,43,782.543,25.496,91,9,True,0.09
25_11_06_23_00_23_15,UP,80,822.803,DOWN,17,829.976,7.173,97,3,True,0.03
25_11_06_23_00_23_15,UP,82,855.584,DOWN,20,871.127,15.543,102,-2,True,-0.02
25_11_06_23_00_23_15,DOWN,10,885.487,UP,82,889.946,4.459,92,8,True,0.08
25_11_07_00_00_00_15,UP,60,104.279,DOWN,41,113.718,9.439,101,-1,True,-0.01
25_11_07_00_00_00_15,DOWN,12,305.177,UP,86,312.376,7.199,98,2,True,0.02
25_11_07_00_00_00_15,DOWN,13,322.923,UP,89,345.331,22.408,102,-2,True,-0.02
25_11_07_00_00_00_15,DOWN,8,398.34,UP,90,415.34,17.0,98,2,True,0.02
25_11_07_00_00_00_15,DOWN,9,509.156,UP,92,525.271,16.115,101,-1,True,-0.01
25_11_07_00_00_00_15,DOWN,63,765.301,UP,32,771.921,6.62,95,5,True,0.05
25_11_07_00_00_00_15,DOWN,70,772.759,UP,25,773.75,0.991,95,5,True,0.05
25_11_07_00_00_00_15,UP,4,810.329,DOWN,86,814.087,3.758,90,10,True,0.1
25_11_07_00_00_00_15,DOWN,86,815.696,UP,8,825.517,9.821,94,6,True,0.06
25_11_07_00_00_00_15,UP,60,860.106,DOWN,39,868.311,8.205,99,1,True,0.01
25_11_07_00_00_00_15,DOWN,31,869.426,UP,61,873.039,3.613,92,8,True,0.08
25_11_07_00_00_00_15,UP,60,874.114,DOWN,39,877.871,3.757,99,1,True,0.01
25_11_07_00_00_00_15,DOWN,26,887.623,UP,31,897.176,9.553,57,43,True,0.43
25_11_07_01_00_01_15,UP,60,122.251,DOWN,42,139.429,17.178,102,-2,True,-0.02
25_11_07_01_00_01_15,UP,55,243.156,DOWN,49,268.895,25.739,104,-4,True,-0.04
25_11_07_01_00_01_15,DOWN,77,454.697,UP,21,461.575,6.878,98,2,True,0.02
25_11_07_02_00_02_15,DOWN,44,191.214,UP,53,197.968,6.754,97,3,True,0.03
25_11_07_02_00_02_15,UP,36,268.379,DOWN,60,275.042,6.663,96,4,True,0.04
25_11_07_02_00_02_15,DOWN,56,302.905,UP,45,314.625,11.72,101,-1,True,-0.01
25_11_07_02_00_02_15,DOWN,68,336.282,UP,35,359.02,22.738,103,-3,True,-0.03
25_11_07_02_00_02_15,DOWN,50,528.224,UP,50,554.304,26.08,100,0,True,0.0
25_11_07_02_00_02_15,UP,70,619.964,DOWN,30,623.195,3.231,100,0,True,0.0
25_11_07_02_00_02_15,UP,69,625.992,DOWN,31,630.969,4.977,100,0,True,0.0
25_11_07_02_00_02_15,UP,51,722.756,DOWN,45,728.57,5.814,96,4,True,0.04
25_11_07_02_00_02_15,UP,54,733.512,DOWN,45,742.053,8.541,99,1,True,0.01
25_11_07_02_00_02_15,UP,60,750.613,DOWN,43,760.364,9.751,103,-3,True,-0.03
25_11_07_02_00_02_15,UP,71,765.195,DOWN,28,774.515,9.32,99,1,True,0.01
25_11_07_02_00_02_15,UP,74,776.577,DOWN,22,782.397,5.82,96,4,True,0.04
25_11_07_02_00_02_15,UP,76,784.675,DOWN,10,804.264,19.589,86,14,True,0.14
25_11_07_02_00_02_15,DOWN,9,805.342,UP,85,812.015,6.673,94,6,True,0.06
25_11_07_02_00_02_15,UP,78,813.116,DOWN,19,813.55,0.434,97,3,True,0.03
25_11_07_02_00_02_15,UP,80,816.192,DOWN,19,820.155,3.963,99,1,True,0.01
25_11_07_02_00_02_15,UP,82,820.924,DOWN,16,822.294,1.37,98,2,True,0.02
25_11_07_03_00_03_15,DOWN,19,135.248,UP,82,148.625,13.377,101,-1,True,-0.01
25_11_07_03_00_03_15,UP,82,268.477,DOWN,15,271.995,3.518,97,3,True,0.03
25_11_07_03_00_03_15,UP,91,403.919,DOWN,9,413.585,9.666,100,0,True,0.0
25_11_07_04_00_04_15,DOWN,41,6.569,UP,57,19.447,12.878,98,2,True,0.02
25_11_07_04_00_04_15,UP,52,27.214,DOWN,52,50.917,23.703,104,-4,True,-0.04
25_11_07_04_00_04_15,DOWN,38,124.522,UP,59,137.596,13.074,97,3,True,0.03
25_11_07_04_00_04_15,UP,45,229.206,DOWN,59,254.42,25.214,104,-4,True,-0.04
25_11_07_04_00_04_15,UP,45,278.511,DOWN,58,289.922,11.411,103,-3,True,-0.03
25_11_07_04_00_04_15,UP,40,298.692,DOWN,57,299.979,1.287,97,3,True,0.03
25_11_07_04_00_04_15,UP,10,400.268,DOWN,87,417.645,17.377,97,3,True,0.03
25_11_07_04_00_04_15,DOWN,87,473.721,UP,10,490.586,16.865,97,3,True,0.03
25_11_07_05_00_05_15,UP,52,0.784,DOWN,48,22.832,22.048,100,0,True,0.0
25_11_07_05_00_05_15,UP,86,403.859,DOWN,10,408.677,4.818,96,4,True,0.04
25_11_07_06_00_06_15,DOWN,48,5.272,UP,50,11.415,6.143,98,2,True,0.02
25_11_07_06_00_06_15,UP,45,18.287,DOWN,56,45.309,27.022,101,-1,True,-0.01
25_11_07_06_00_06_15,UP,46,75.547,DOWN,53,83.78,8.233,99,1,True,0.01
25_11_07_06_00_06_15,UP,41,151.067,DOWN,63,172.028,20.961,104,-4,True,-0.04
25_11_07_06_00_06_15,UP,35,182.87,DOWN,65,193.43,10.56,100,0,True,0.0
25_11_07_06_00_06_15,UP,23,334.456,DOWN,76,353.868,19.412,99,1,True,0.01
25_11_07_06_00_06_15,DOWN,60,758.232,UP,38,781.76,23.528,98,2,True,0.02
25_11_07_06_00_06_15,UP,4,832.425,DOWN,96,846.316,13.891,100,0,True,0.0
25_11_07_07_00_07_15,DOWN,27,357.828,UP,68,364.487,6.659,95,5,True,0.05
25_11_07_07_00_07_15,UP,64,364.961,DOWN,34,368.722,3.761,98,2,True,0.02
25_11_07_07_00_07_15,DOWN,27,382.2,UP,73,399.752,17.552,100,0,True,0.0
25_11_07_07_00_07_15,UP,92,742.072,DOWN,6,748.652,6.58,98,2,True,0.02
25_11_07_08_00_08_15,DOWN,45,27.936,UP,49,33.879,5.943,94,6,True,0.06
25_11_07_08_00_08_15,DOWN,67,72.74,UP,35,92.115,19.375,102,-2,True,-0.02
25_11_07_08_00_08_15,DOWN,65,109.72,UP,32,113.746,4.026,97,3,True,0.03
25_11_07_08_00_08_15,UP,29,121.862,DOWN,74,149.699,27.837,103,-3,True,-0.03
25_11_07_08_00_08_15,UP,36,372.278,DOWN,66,391.498,19.22,102,-2,True,-0.02
25_11_07_08_00_08_15,DOWN,83,580.754,UP,14,589.998,9.244,97,3,True,0.03
25_11_07_08_00_08_15,UP,7,618.915,DOWN,92,628.54,9.625,99,1,True,0.01
25_11_07_08_00_08_15,UP,9,629.941,DOWN,91,647.529,17.588,100,0,True,0.0
25_11_07_09_00_09_15,UP,23,73.659,DOWN,73,78.751,5.092,96,4,True,0.04
25_11_07_09_00_09_15,UP,19,160.04,DOWN,81,170.964,10.924,100,0,True,0.0
25_11_07_10_00_10_15,DOWN,57,57.929,UP,41,67.638,9.709,98,2,True,0.02
25_11_07_10_00_10_15,UP,79,351.932,DOWN,14,355.98,4.048,93,7,True,0.07
25_11_07_10_00_10_15,UP,57,622.227,DOWN,46,647.657,25.43,103,-3,True,-0.03
